"Notes"	"State"	"State Code"	"Gender"	"Gender Code"	"Age Group"	"Age Group Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Arkansas"	"05"	"Female"	"F"	"55-64 years"	"55-64"	"1991"	"1991"	1012	113909	888.4
	"Arkansas"	"05"	"Female"	"F"	"65-74 years"	"65-74"	"1989"	"1989"	2251	109010	2064.9
	"Arkansas"	"05"	"Female"	"F"	"65-74 years"	"65-74"	"1990"	"1990"	2282	109209	2089.6
	"Arkansas"	"05"	"Female"	"F"	"65-74 years"	"65-74"	"1991"	"1991"	2253	109779	2052.3
	"Arkansas"	"05"	"Female"	"F"	"75-84 years"	"75-84"	"1989"	"1989"	3686	72258	5101.2
	"Arkansas"	"05"	"Female"	"F"	"75-84 years"	"75-84"	"1990"	"1990"	3577	73075	4895.0
	"Arkansas"	"05"	"Female"	"F"	"75-84 years"	"75-84"	"1991"	"1991"	3659	74272	4926.5
	"Arkansas"	"05"	"Female"	"F"	"85+ years"	"85+"	"1989"	"1989"	3377	23572	14326.3
	"Arkansas"	"05"	"Female"	"F"	"85+ years"	"85+"	"1990"	"1990"	3404	24192	14070.8
	"Arkansas"	"05"	"Female"	"F"	"85+ years"	"85+"	"1991"	"1991"	3627	25801	14057.6
	"Arkansas"	"05"	"Male"	"M"	"< 1 year"	"1"	"1989"	"1989"	208	18408	1129.9
	"Arkansas"	"05"	"Male"	"M"	"< 1 year"	"1"	"1990"	"1990"	182	18649	975.9
	"Arkansas"	"05"	"Male"	"M"	"< 1 year"	"1"	"1991"	"1991"	206	18264	1127.9
	"Arkansas"	"05"	"Male"	"M"	"1-4 years"	"1-4"	"1989"	"1989"	47	68797	68.3
	"Arkansas"	"05"	"Male"	"M"	"1-4 years"	"1-4"	"1990"	"1990"	35	68497	51.1
	"Arkansas"	"05"	"Male"	"M"	"1-4 years"	"1-4"	"1991"	"1991"	49	68721	71.3
	"Arkansas"	"05"	"Male"	"M"	"5-9 years"	"5-9"	"1989"	"1989"	37	89977	41.1
	"Arkansas"	"05"	"Male"	"M"	"5-9 years"	"5-9"	"1990"	"1990"	30	89295	33.6
	"Arkansas"	"05"	"Male"	"M"	"5-9 years"	"5-9"	"1991"	"1991"	36	88155	40.8
	"Arkansas"	"05"	"Male"	"M"	"10-14 years"	"10-14"	"1989"	"1989"	47	89632	52.4
	"Arkansas"	"05"	"Male"	"M"	"10-14 years"	"10-14"	"1990"	"1990"	30	90375	33.2
	"Arkansas"	"05"	"Male"	"M"	"10-14 years"	"10-14"	"1991"	"1991"	47	92514	50.8
	"Arkansas"	"05"	"Male"	"M"	"15-19 years"	"15-19"	"1989"	"1989"	146	92822	157.3
	"Arkansas"	"05"	"Male"	"M"	"15-19 years"	"15-19"	"1990"	"1990"	161	92154	174.7
	"Arkansas"	"05"	"Male"	"M"	"15-19 years"	"15-19"	"1991"	"1991"	146	91222	160.0
	"Arkansas"	"05"	"Male"	"M"	"20-24 years"	"20-24"	"1989"	"1989"	162	83099	194.9
	"Arkansas"	"05"	"Male"	"M"	"20-24 years"	"20-24"	"1990"	"1990"	165	81305	202.9
	"Arkansas"	"05"	"Male"	"M"	"20-24 years"	"20-24"	"1991"	"1991"	156	83856	186.0
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"1989"	"1989"	381	176798	215.5
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"1990"	"1990"	391	175708	222.5
	"Arkansas"	"05"	"Male"	"M"	"25-34 years"	"25-34"	"1991"	"1991"	437	175690	248.7
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"1989"	"1989"	469	156264	300.1
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"1990"	"1990"	540	159362	338.9
	"Arkansas"	"05"	"Male"	"M"	"35-44 years"	"35-44"	"1991"	"1991"	564	167280	337.2
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"1989"	"1989"	827	115493	716.1
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"1990"	"1990"	794	117164	677.7
	"Arkansas"	"05"	"Male"	"M"	"45-54 years"	"45-54"	"1991"	"1991"	846	120563	701.7
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"1989"	"1989"	1851	99196	1866.0
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"1990"	"1990"	1797	99246	1810.7
	"Arkansas"	"05"	"Male"	"M"	"55-64 years"	"55-64"	"1991"	"1991"	1744	100050	1743.1
	"Arkansas"	"05"	"Male"	"M"	"65-74 years"	"65-74"	"1989"	"1989"	3243	86099	3766.6
	"Arkansas"	"05"	"Male"	"M"	"65-74 years"	"65-74"	"1990"	"1990"	3252	86240	3770.9
	"Arkansas"	"05"	"Male"	"M"	"65-74 years"	"65-74"	"1991"	"1991"	3213	87461	3673.6
	"Arkansas"	"05"	"Male"	"M"	"75-84 years"	"75-84"	"1989"	"1989"	3815	45304	8420.9
	"Arkansas"	"05"	"Male"	"M"	"75-84 years"	"75-84"	"1990"	"1990"	3752	45725	8205.6
	"Arkansas"	"05"	"Male"	"M"	"75-84 years"	"75-84"	"1991"	"1991"	3773	46589	8098.5
	"Arkansas"	"05"	"Male"	"M"	"85+ years"	"85+"	"1989"	"1989"	1880	10240	18359.4
	"Arkansas"	"05"	"Male"	"M"	"85+ years"	"85+"	"1990"	"1990"	1914	10342	18507.1
	"Arkansas"	"05"	"Male"	"M"	"85+ years"	"85+"	"1991"	"1991"	1978	10690	18503.3
	"California"	"06"	"Female"	"F"	"< 1 year"	"1"	"1989"	"1989"	2144	278606	769.5
	"California"	"06"	"Female"	"F"	"< 1 year"	"1"	"1990"	"1990"	2068	298462	692.9
	"California"	"06"	"Female"	"F"	"< 1 year"	"1"	"1991"	"1991"	1945	297983	652.7
	"California"	"06"	"Female"	"F"	"1-4 years"	"1-4"	"1989"	"1989"	401	935158	42.9
	"California"	"06"	"Female"	"F"	"1-4 years"	"1-4"	"1990"	"1990"	413	941983	43.8
	"California"	"06"	"Female"	"F"	"1-4 years"	"1-4"	"1991"	"1991"	411	1009772	40.7
	"California"	"06"	"Female"	"F"	"5-9 years"	"5-9"	"1989"	"1989"	213	1049280	20.3
	"California"	"06"	"Female"	"F"	"5-9 years"	"5-9"	"1990"	"1990"	165	1077640	15.3
	"California"	"06"	"Female"	"F"	"5-9 years"	"5-9"	"1991"	"1991"	189	1121869	16.8
	"California"	"06"	"Female"	"F"	"10-14 years"	"10-14"	"1989"	"1989"	168	927930	18.1
	"California"	"06"	"Female"	"F"	"10-14 years"	"10-14"	"1990"	"1990"	206	958088	21.5
	"California"	"06"	"Female"	"F"	"10-14 years"	"10-14"	"1991"	"1991"	185	1028041	18.0
	"California"	"06"	"Female"	"F"	"15-19 years"	"15-19"	"1989"	"1989"	452	988910	45.7
	"California"	"06"	"Female"	"F"	"15-19 years"	"15-19"	"1990"	"1990"	428	987494	43.3
	"California"	"06"	"Female"	"F"	"15-19 years"	"15-19"	"1991"	"1991"	446	955060	46.7
	"California"	"06"	"Female"	"F"	"20-24 years"	"20-24"	"1989"	"1989"	578	1155209	50.0
	"California"	"06"	"Female"	"F"	"20-24 years"	"20-24"	"1990"	"1990"	595	1171659	50.8
	"California"	"06"	"Female"	"F"	"20-24 years"	"20-24"	"1991"	"1991"	556	1149030	48.4
	"California"	"06"	"Female"	"F"	"25-34 years"	"25-34"	"1989"	"1989"	1864	2720609	68.5
	"California"	"06"	"Female"	"F"	"25-34 years"	"25-34"	"1990"	"1990"	1817	2734879	66.4
	"California"	"06"	"Female"	"F"	"25-34 years"	"25-34"	"1991"	"1991"	1754	2761495	63.5
	"California"	"06"	"Female"	"F"	"35-44 years"	"35-44"	"1989"	"1989"	2947	2211662	133.2
	"California"	"06"	"Female"	"F"	"35-44 years"	"35-44"	"1990"	"1990"	2995	2285510	131.0
	"California"	"06"	"Female"	"F"	"35-44 years"	"35-44"	"1991"	"1991"	3153	2381399	132.4
	"California"	"06"	"Female"	"F"	"45-54 years"	"45-54"	"1989"	"1989"	4790	1408374	340.1
	"California"	"06"	"Female"	"F"	"45-54 years"	"45-54"	"1990"	"1990"	4841	1448218	334.3
	"California"	"06"	"Female"	"F"	"45-54 years"	"45-54"	"1991"	"1991"	4765	1491914	319.4
	"California"	"06"	"Female"	"F"	"55-64 years"	"55-64"	"1989"	"1989"	10121	1168137	866.4
	"California"	"06"	"Female"	"F"	"55-64 years"	"55-64"	"1990"	"1990"	9682	1165163	831.0
	"California"	"06"	"Female"	"F"	"55-64 years"	"55-64"	"1991"	"1991"	9580	1155094	829.4
	"California"	"06"	"Female"	"F"	"65-74 years"	"65-74"	"1989"	"1989"	19932	1011571	1970.4
	"California"	"06"	"Female"	"F"	"65-74 years"	"65-74"	"1990"	"1990"	19673	1024921	1919.5
	"California"	"06"	"Female"	"F"	"65-74 years"	"65-74"	"1991"	"1991"	19683	1043243	1886.7
	"California"	"06"	"Female"	"F"	"75-84 years"	"75-84"	"1989"	"1989"	29049	584042	4973.8
	"California"	"06"	"Female"	"F"	"75-84 years"	"75-84"	"1990"	"1990"	28433	594201	4785.1
	"California"	"06"	"Female"	"F"	"75-84 years"	"75-84"	"1991"	"1991"	28793	612614	4700.0
	"California"	"06"	"Female"	"F"	"85+ years"	"85+"	"1989"	"1989"	30487	204302	14922.5
	"California"	"06"	"Female"	"F"	"85+ years"	"85+"	"1990"	"1990"	29888	207400	14410.8
	"California"	"06"	"Female"	"F"	"85+ years"	"85+"	"1991"	"1991"	30015	217937	13772.3
	"California"	"06"	"Female"	"F"	"Not Stated"	"NS"	"1989"	"1989"	39	Not Applicable	Not Applicable
	"California"	"06"	"Female"	"F"	"Not Stated"	"NS"	"1990"	"1990"	32	Not Applicable	Not Applicable
	"California"	"06"	"Female"	"F"	"Not Stated"	"NS"	"1991"	"1991"	37	Not Applicable	Not Applicable
	"California"	"06"	"Male"	"M"	"< 1 year"	"1"	"1989"	"1989"	2725	291386	935.2
	"California"	"06"	"Male"	"M"	"< 1 year"	"1"	"1990"	"1990"	2776	314166	883.6
	"California"	"06"	"Male"	"M"	"< 1 year"	"1"	"1991"	"1991"	2678	312094	858.1
	"California"	"06"	"Male"	"M"	"1-4 years"	"1-4"	"1989"	"1989"	525	980366	53.6
	"California"	"06"	"Male"	"M"	"1-4 years"	"1-4"	"1990"	"1990"	524	988409	53.0
	"California"	"06"	"Male"	"M"	"1-4 years"	"1-4"	"1991"	"1991"	466	1059282	44.0
	"California"	"06"	"Male"	"M"	"5-9 years"	"5-9"	"1989"	"1989"	255	1100924	23.2
	"California"	"06"	"Male"	"M"	"5-9 years"	"5-9"	"1990"	"1990"	275	1131093	24.3
	"California"	"06"	"Male"	"M"	"5-9 years"	"5-9"	"1991"	"1991"	266	1177530	22.6
	"California"	"06"	"Male"	"M"	"10-14 years"	"10-14"	"1989"	"1989"	295	975803	30.2
	"California"	"06"	"Male"	"M"	"10-14 years"	"10-14"	"1990"	"1990"	290	1007480	28.8
	"California"	"06"	"Male"	"M"	"10-14 years"	"10-14"	"1991"	"1991"	340	1081150	31.4
	"California"	"06"	"Male"	"M"	"15-19 years"	"15-19"	"1989"	"1989"	1418	1095980	129.4
	"California"	"06"	"Male"	"M"	"15-19 years"	"15-19"	"1990"	"1990"	1398	1098377	127.3
	"California"	"06"	"Male"	"M"	"15-19 years"	"15-19"	"1991"	"1991"	1513	1057545	143.1
	"California"	"06"	"Male"	"M"	"20-24 years"	"20-24"	"1989"	"1989"	2187	1338932	163.3
	"California"	"06"	"Male"	"M"	"20-24 years"	"20-24"	"1990"	"1990"	2337	1361957	171.6
	"California"	"06"	"Male"	"M"	"20-24 years"	"20-24"	"1991"	"1991"	2241	1327598	168.8
	"California"	"06"	"Male"	"M"	"25-34 years"	"25-34"	"1989"	"1989"	6351	2927934	216.9
	"California"	"06"	"Male"	"M"	"25-34 years"	"25-34"	"1990"	"1990"	6359	2944888	215.9
	"California"	"06"	"Male"	"M"	"25-34 years"	"25-34"	"1991"	"1991"	6042	2978892	202.8
	"California"	"06"	"Male"	"M"	"35-44 years"	"35-44"	"1989"	"1989"	7641	2242278	340.8
	"California"	"06"	"Male"	"M"	"35-44 years"	"35-44"	"1990"	"1990"	7897	2317987	340.7
	"California"	"06"	"Male"	"M"	"35-44 years"	"35-44"	"1991"	"1991"	8229	2423536	339.5
	"California"	"06"	"Male"	"M"	"45-54 years"	"45-54"	"1989"	"1989"	8198	1384290	592.2
	"California"	"06"	"Male"	"M"	"45-54 years"	"45-54"	"1990"	"1990"	8320	1423664	584.4
	"California"	"06"	"Male"	"M"	"45-54 years"	"45-54"	"1991"	"1991"	8580	1464725	585.8
	"California"	"06"	"Male"	"M"	"55-64 years"	"55-64"	"1989"	"1989"	15458	1061008	1456.9
	"California"	"06"	"Male"	"M"	"55-64 years"	"55-64"	"1990"	"1990"	14841	1060454	1399.5
	"California"	"06"	"Male"	"M"	"55-64 years"	"55-64"	"1991"	"1991"	14388	1056310	1362.1
	"California"	"06"	"Male"	"M"	"65-74 years"	"65-74"	"1989"	"1989"	25883	812759	3184.6
	"California"	"06"	"Male"	"M"	"65-74 years"	"65-74"	"1990"	"1990"	25661	822018	3121.7
	"California"	"06"	"Male"	"M"	"65-74 years"	"65-74"	"1991"	"1991"	25623	833250	3075.1
	"California"	"06"	"Male"	"M"	"75-84 years"	"75-84"	"1989"	"1989"	27641	370366	7463.2
	"California"	"06"	"Male"	"M"	"75-84 years"	"75-84"	"1990"	"1990"	27585	378494	7288.1
	"California"	"06"	"Male"	"M"	"75-84 years"	"75-84"	"1991"	"1991"	28080	395913	7092.5
	"California"	"06"	"Male"	"M"	"85+ years"	"85+"	"1989"	"1989"	14753	83410	17687.3
	"California"	"06"	"Male"	"M"	"85+ years"	"85+"	"1990"	"1990"	14755	84817	17396.3
	"California"	"06"	"Male"	"M"	"85+ years"	"85+"	"1991"	"1991"	15190	89469	16977.9
	"California"	"06"	"Male"	"M"	"Not Stated"	"NS"	"1989"	"1989"	104	Not Applicable	Not Applicable
	"California"	"06"	"Male"	"M"	"Not Stated"	"NS"	"1990"	"1990"	115	Not Applicable	Not Applicable
	"California"	"06"	"Male"	"M"	"Not Stated"	"NS"	"1991"	"1991"	136	Not Applicable	Not Applicable
	"Colorado"	"08"	"Female"	"F"	"< 1 year"	"1"	"1989"	"1989"	180	25788	698.0
	"Colorado"	"08"	"Female"	"F"	"< 1 year"	"1"	"1990"	"1990"	208	26107	796.7
	"Colorado"	"08"	"Female"	"F"	"< 1 year"	"1"	"1991"	"1991"	192	26324	729.4
	"Colorado"	"08"	"Female"	"F"	"1-4 years"	"1-4"	"1989"	"1989"	35	101522	34.5
	"Colorado"	"08"	"Female"	"F"	"1-4 years"	"1-4"	"1990"	"1990"	24	100117	24.0
	"Colorado"	"08"	"Female"	"F"	"1-4 years"	"1-4"	"1991"	"1991"	38	102017	37.2
	"Colorado"	"08"	"Female"	"F"	"5-9 years"	"5-9"	"1989"	"1989"	18	122672	14.7
	"Colorado"	"08"	"Female"	"F"	"5-9 years"	"5-9"	"1990"	"1990"	22	122826	17.9
	"Colorado"	"08"	"Female"	"F"	"5-9 years"	"5-9"	"1991"	"1991"	19	127150	14.9
	"Colorado"	"08"	"Female"	"F"	"10-14 years"	"10-14"	"1989"	"1989"	25	109154	22.9
	"Colorado"	"08"	"Female"	"F"	"10-14 years"	"10-14"	"1990"	"1990"	19	110244	17.2
	"Colorado"	"08"	"Female"	"F"	"10-14 years"	"10-14"	"1991"	"1991"	20	117875	17.0
	"Colorado"	"08"	"Female"	"F"	"15-19 years"	"15-19"	"1989"	"1989"	55	111857	49.2
	"Colorado"	"08"	"Female"	"F"	"15-19 years"	"15-19"	"1990"	"1990"	51	109544	46.6
	"Colorado"	"08"	"Female"	"F"	"15-19 years"	"15-19"	"1991"	"1991"	45	107411	41.9
	"Colorado"	"08"	"Female"	"F"	"20-24 years"	"20-24"	"1989"	"1989"	67	116005	57.8
	"Colorado"	"08"	"Female"	"F"	"20-24 years"	"20-24"	"1990"	"1990"	46	116002	39.7
	"Colorado"	"08"	"Female"	"F"	"20-24 years"	"20-24"	"1991"	"1991"	68	117854	57.7
	"Colorado"	"08"	"Female"	"F"	"25-34 years"	"25-34"	"1989"	"1989"	211	307683	68.6
	"Colorado"	"08"	"Female"	"F"	"25-34 years"	"25-34"	"1990"	"1990"	179	305619	58.6
	"Colorado"	"08"	"Female"	"F"	"25-34 years"	"25-34"	"1991"	"1991"	173	303768	57.0
	"Colorado"	"08"	"Female"	"F"	"35-44 years"	"35-44"	"1989"	"1989"	314	273892	114.6
	"Colorado"	"08"	"Female"	"F"	"35-44 years"	"35-44"	"1990"	"1990"	303	281347	107.7
	"Colorado"	"08"	"Female"	"F"	"35-44 years"	"35-44"	"1991"	"1991"	339	297910	113.8
	"Colorado"	"08"	"Female"	"F"	"45-54 years"	"45-54"	"1989"	"1989"	403	164590	244.9
	"Colorado"	"08"	"Female"	"F"	"45-54 years"	"45-54"	"1990"	"1990"	454	168404	269.6
	"Colorado"	"08"	"Female"	"F"	"45-54 years"	"45-54"	"1991"	"1991"	478	175497	272.4
	"Colorado"	"08"	"Female"	"F"	"55-64 years"	"55-64"	"1989"	"1989"	930	130469	712.8
	"Colorado"	"08"	"Female"	"F"	"55-64 years"	"55-64"	"1990"	"1990"	970	130262	744.7
	"Colorado"	"08"	"Female"	"F"	"55-64 years"	"55-64"	"1991"	"1991"	974	130559	746.0
	"Colorado"	"08"	"Female"	"F"	"65-74 years"	"65-74"	"1989"	"1989"	1803	104438	1726.4
	"Colorado"	"08"	"Female"	"F"	"65-74 years"	"65-74"	"1990"	"1990"	1902	106778	1781.3
	"Colorado"	"08"	"Female"	"F"	"65-74 years"	"65-74"	"1991"	"1991"	2045	109860	1861.5
	"Colorado"	"08"	"Female"	"F"	"75-84 years"	"75-84"	"1989"	"1989"	2852	61608	4629.3
	"Colorado"	"08"	"Female"	"F"	"75-84 years"	"75-84"	"1990"	"1990"	3007	62901	4780.5
	"Colorado"	"08"	"Female"	"F"	"75-84 years"	"75-84"	"1991"	"1991"	3088	65205	4735.8
	"Colorado"	"08"	"Female"	"F"	"85+ years"	"85+"	"1989"	"1989"	3157	22915	13777.0
	"Colorado"	"08"	"Female"	"F"	"85+ years"	"85+"	"1990"	"1990"	3224	23435	13757.2
	"Colorado"	"08"	"Female"	"F"	"85+ years"	"85+"	"1991"	"1991"	3446	24841	13872.2
	"Colorado"	"08"	"Male"	"M"	"< 1 year"	"1"	"1989"	"1989"	281	26923	1043.7
	"Colorado"	"08"	"Male"	"M"	"< 1 year"	"1"	"1990"	"1990"	264	27418	962.9
	"Colorado"	"08"	"Male"	"M"	"< 1 year"	"1"	"1991"	"1991"	259	27489	942.2
	"Colorado"	"08"	"Male"	"M"	"1-4 years"	"1-4"	"1989"	"1989"	43	105973	40.6
	"Colorado"	"08"	"Male"	"M"	"1-4 years"	"1-4"	"1990"	"1990"	54	104463	51.7
	"Colorado"	"08"	"Male"	"M"	"1-4 years"	"1-4"	"1991"	"1991"	44	106484	41.3
	"Colorado"	"08"	"Male"	"M"	"5-9 years"	"5-9"	"1989"	"1989"	41	129300	31.7
	"Colorado"	"08"	"Male"	"M"	"5-9 years"	"5-9"	"1990"	"1990"	24	129549	18.5
	"Colorado"	"08"	"Male"	"M"	"5-9 years"	"5-9"	"1991"	"1991"	27	134055	20.1
	"Colorado"	"08"	"Male"	"M"	"10-14 years"	"10-14"	"1989"	"1989"	31	115231	26.9
	"Colorado"	"08"	"Male"	"M"	"10-14 years"	"10-14"	"1990"	"1990"	35	116421	30.1
	"Colorado"	"08"	"Male"	"M"	"10-14 years"	"10-14"	"1991"	"1991"	47	124568	37.7
	"Colorado"	"08"	"Male"	"M"	"15-19 years"	"15-19"	"1989"	"1989"	129	119220	108.2
	"Colorado"	"08"	"Male"	"M"	"15-19 years"	"15-19"	"1990"	"1990"	141	116881	120.6
	"Colorado"	"08"	"Male"	"M"	"15-19 years"	"15-19"	"1991"	"1991"	141	114860	122.8
	"Colorado"	"08"	"Male"	"M"	"20-24 years"	"20-24"	"1989"	"1989"	155	124423	124.6
	"Colorado"	"08"	"Male"	"M"	"20-24 years"	"20-24"	"1990"	"1990"	184	124026	148.4
	"Colorado"	"08"	"Male"	"M"	"20-24 years"	"20-24"	"1991"	"1991"	201	126839	158.5
	"Colorado"	"08"	"Male"	"M"	"25-34 years"	"25-34"	"1989"	"1989"	492	309912	158.8
	"Colorado"	"08"	"Male"	"M"	"25-34 years"	"25-34"	"1990"	"1990"	507	305937	165.7
	"Colorado"	"08"	"Male"	"M"	"25-34 years"	"25-34"	"1991"	"1991"	536	309069	173.4
	"Colorado"	"08"	"Male"	"M"	"35-44 years"	"35-44"	"1989"	"1989"	617	277495	222.3
	"Colorado"	"08"	"Male"	"M"	"35-44 years"	"35-44"	"1990"	"1990"	693	285033	243.1
	"Colorado"	"08"	"Male"	"M"	"35-44 years"	"35-44"	"1991"	"1991"	759	302410	251.0
	"Colorado"	"08"	"Male"	"M"	"45-54 years"	"45-54"	"1989"	"1989"	743	162635	456.9
	"Colorado"	"08"	"Male"	"M"	"45-54 years"	"45-54"	"1990"	"1990"	742	166260	446.3
	"Colorado"	"08"	"Male"	"M"	"45-54 years"	"45-54"	"1991"	"1991"	837	173681	481.9
	"Colorado"	"08"	"Male"	"M"	"55-64 years"	"55-64"	"1989"	"1989"	1482	120677	1228.1
	"Colorado"	"08"	"Male"	"M"	"55-64 years"	"55-64"	"1990"	"1990"	1474	120705	1221.2
	"Colorado"	"08"	"Male"	"M"	"55-64 years"	"55-64"	"1991"	"1991"	1498	121916	1228.7
	"Colorado"	"08"	"Male"	"M"	"65-74 years"	"65-74"	"1989"	"1989"	2685	85528	3139.3
	"Colorado"	"08"	"Male"	"M"	"65-74 years"	"65-74"	"1990"	"1990"	2666	87385	3050.9
	"Colorado"	"08"	"Male"	"M"	"65-74 years"	"65-74"	"1991"	"1991"	2617	89923	2910.3
	"Colorado"	"08"	"Male"	"M"	"75-84 years"	"75-84"	"1989"	"1989"	2792	37860	7374.5
	"Colorado"	"08"	"Male"	"M"	"75-84 years"	"75-84"	"1990"	"1990"	2784	38760	7182.7
	"Colorado"	"08"	"Male"	"M"	"75-84 years"	"75-84"	"1991"	"1991"	2964	40632	7294.7
	"Colorado"	"08"	"Male"	"M"	"85+ years"	"85+"	"1989"	"1989"	1603	8890	18031.5
	"Colorado"	"08"	"Male"	"M"	"85+ years"	"85+"	"1990"	"1990"	1606	9105	17638.7
	"Colorado"	"08"	"Male"	"M"	"85+ years"	"85+"	"1991"	"1991"	1733	9627	18001.5
	"Connecticut"	"09"	"Female"	"F"	"< 1 year"	"1"	"1989"	"1989"	179	24115	742.3
	"Connecticut"	"09"	"Female"	"F"	"< 1 year"	"1"	"1990"	"1990"	185	24299	761.3
	"Connecticut"	"09"	"Female"	"F"	"< 1 year"	"1"	"1991"	"1991"	158	23696	666.8
	"Connecticut"	"09"	"Female"	"F"	"1-4 years"	"1-4"	"1989"	"1989"	24	89203	26.9
	"Connecticut"	"09"	"Female"	"F"	"1-4 years"	"1-4"	"1990"	"1990"	24	89609	26.8
	"Connecticut"	"09"	"Female"	"F"	"1-4 years"	"1-4"	"1991"	"1991"	37	92553	40.0
	"Connecticut"	"09"	"Female"	"F"	"5-9 years"	"5-9"	"1989"	"1989"	16	100210	16.0
	"Connecticut"	"09"	"Female"	"F"	"5-9 years"	"5-9"	"1990"	"1990"	16	101399	15.8
	"Connecticut"	"09"	"Female"	"F"	"5-9 years"	"5-9"	"1991"	"1991"	16	104698	15.3
	"Connecticut"	"09"	"Female"	"F"	"10-14 years"	"10-14"	"1989"	"1989"	16	94527	16.9
	"Connecticut"	"09"	"Female"	"F"	"10-14 years"	"10-14"	"1990"	"1990"	11	95025	11.6
	"Connecticut"	"09"	"Female"	"F"	"10-14 years"	"10-14"	"1991"	"1991"	12	97201	12.3
	"Connecticut"	"09"	"Female"	"F"	"15-19 years"	"15-19"	"1989"	"1989"	43	109044	39.4
	"Connecticut"	"09"	"Female"	"F"	"15-19 years"	"15-19"	"1990"	"1990"	33	104179	31.7
	"Connecticut"	"09"	"Female"	"F"	"15-19 years"	"15-19"	"1991"	"1991"	29	97372	29.8
	"Connecticut"	"09"	"Female"	"F"	"20-24 years"	"20-24"	"1989"	"1989"	50	128401	38.9
	"Connecticut"	"09"	"Female"	"F"	"20-24 years"	"20-24"	"1990"	"1990"	58	124705	46.5
	"Connecticut"	"09"	"Female"	"F"	"20-24 years"	"20-24"	"1991"	"1991"	50	120165	41.6
	"Connecticut"	"09"	"Female"	"F"	"25-34 years"	"25-34"	"1989"	"1989"	206	291838	70.6
	"Connecticut"	"09"	"Female"	"F"	"25-34 years"	"25-34"	"1990"	"1990"	207	292368	70.8
	"Connecticut"	"09"	"Female"	"F"	"25-34 years"	"25-34"	"1991"	"1991"	200	289016	69.2
	"Connecticut"	"09"	"Female"	"F"	"35-44 years"	"35-44"	"1989"	"1989"	323	255271	126.5
	"Connecticut"	"09"	"Female"	"F"	"35-44 years"	"35-44"	"1990"	"1990"	313	259239	120.7
	"Connecticut"	"09"	"Female"	"F"	"35-44 years"	"35-44"	"1991"	"1991"	315	268512	117.3
	"Connecticut"	"09"	"Female"	"F"	"45-54 years"	"45-54"	"1989"	"1989"	512	179405	285.4
	"Connecticut"	"09"	"Female"	"F"	"45-54 years"	"45-54"	"1990"	"1990"	518	181292	285.7
	"Connecticut"	"09"	"Female"	"F"	"45-54 years"	"45-54"	"1991"	"1991"	508	186397	272.5
	"Connecticut"	"09"	"Female"	"F"	"55-64 years"	"55-64"	"1989"	"1989"	1312	157842	831.2
	"Connecticut"	"09"	"Female"	"F"	"55-64 years"	"55-64"	"1990"	"1990"	1153	154078	748.3
	"Connecticut"	"09"	"Female"	"F"	"55-64 years"	"55-64"	"1991"	"1991"	1117	151258	738.5
	"Connecticut"	"09"	"Female"	"F"	"65-74 years"	"65-74"	"1989"	"1989"	2738	143458	1908.6
	"Connecticut"	"09"	"Female"	"F"	"65-74 years"	"65-74"	"1990"	"1990"	2652	144177	1839.4
	"Connecticut"	"09"	"Female"	"F"	"65-74 years"	"65-74"	"1991"	"1991"	2652	143848	1843.6
	"Connecticut"	"09"	"Female"	"F"	"75-84 years"	"75-84"	"1989"	"1989"	4014	88360	4542.8
	"Connecticut"	"09"	"Female"	"F"	"75-84 years"	"75-84"	"1990"	"1990"	4032	89955	4482.2
	"Connecticut"	"09"	"Female"	"F"	"75-84 years"	"75-84"	"1991"	"1991"	4176	92742	4502.8
	"Connecticut"	"09"	"Female"	"F"	"85+ years"	"85+"	"1989"	"1989"	4620	33426	13821.6
	"Connecticut"	"09"	"Female"	"F"	"85+ years"	"85+"	"1990"	"1990"	4744	34144	13894.1
	"Connecticut"	"09"	"Female"	"F"	"85+ years"	"85+"	"1991"	"1991"	4793	35920	13343.5
	"Connecticut"	"09"	"Male"	"M"	"< 1 year"	"1"	"1989"	"1989"	254	25349	1002.0
	"Connecticut"	"09"	"Male"	"M"	"< 1 year"	"1"	"1990"	"1990"	213	25824	824.8
	"Connecticut"	"09"	"Male"	"M"	"< 1 year"	"1"	"1991"	"1991"	201	24870	808.2
	"Connecticut"	"09"	"Male"	"M"	"1-4 years"	"1-4"	"1989"	"1989"	37	93798	39.4
	"Connecticut"	"09"	"Male"	"M"	"1-4 years"	"1-4"	"1990"	"1990"	37	94410	39.2
	"Connecticut"	"09"	"Male"	"M"	"1-4 years"	"1-4"	"1991"	"1991"	34	97405	34.9
	"Connecticut"	"09"	"Male"	"M"	"5-9 years"	"5-9"	"1989"	"1989"	20	105290	19.0
